Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Treatment,Low Value,175.8589975357851,275.4316175483024,58.12673222616785,57.75127418746171,No
Control,High Value,172.84039981270956,219.7468556432546,81.79176141129923,90.01308985312045,No
Treatment,Medium Value,128.7817443348635,195.6231770675147,64.29780473385287,70.03896294796198,No
Control,Low Value,209.06381484246464,236.174205306494,38.264707776015136,33.57238243677393,Yes
Control,High Value,307.2861644254672,358.2694748082103,75.85636371785576,75.69625525359642,Yes
Control,High Value,144.0560457652575,182.7693207148084,94.47181040148668,100.0,No
Treatment,Low Value,102.17915443738704,159.0636726149165,50.90119352113321,50.58143234832372,Yes
Control,High Value,244.81875894978484,295.18864055668587,86.27872853203793,81.42200473746179,No
Treatment,Medium Value,110.74340206967784,147.75140891207937,67.26554379575401,58.55305955514509,No
Treatment,High Value,251.76806403192447,403.338920048114,96.96104773,100.0,No
Treatment,High Value,184.85515763792588,288.3895943642533,72.95347077461417,69.32095573465952,No
Control,High Value,234.7427103680615,288.18476684045936,68.57940888879712,63.27481584500431,Yes
Control,Medium Value,266.73975863091425,318.15750910289347,71.58705614062681,66.0762349,No
Treatment,High Value,198.81153315120133,314.67545856908936,100.0,100.0,No
Control,High Value,279.77052937712193,336.3218511827639,64.78162206852154,67.92987298271294,No
Control,Low Value,231.06244622828635,280.3803405,62.23150498509813,66.40135680275786,No
Control,Low Value,159.6888308,185.84155412830728,49.82554081836661,57.02268697443666,No
Control,Low Value,262.3994633351584,312.95364297958395,48.73272569407903,49.43660857914713,Yes
Treatment,Low Value,182.002215080112,302.2720343484861,36.98426046312169,37.426892882690765,Yes
Control,Low Value,212.2265294950261,256.04985204117514,59.220890322441065,70.73642845998641,No
Control,Medium Value,237.6241205000105,284.2765551796278,67.57065079029852,76.47054599187203,Yes
Control,Medium Value,139.75091415938454,175.84835185048263,76.27539677573635,75.41319065397974,Yes
Control,High Value,219.29604361899567,265.4259343,86.77966300660968,93.41721232536962,No
Control,High Value,251.94967893549145,297.54335615940863,92.13680487289967,93.23782932592069,No
Control,High Value,139.2094247345778,165.17431069053353,100.0,100.0,Yes
Treatment,Low Value,211.3588071449996,337.0223603499612,34.49182989630213,34.81126120067125,No
Treatment,High Value,213.40880250770803,332.95048374969923,100.0,100.0,Yes
Treatment,High Value,185.58410820665247,288.93883175065764,83.18494602229204,80.70594986691451,Yes
Control,Medium Value,176.61334128505152,206.79277970698803,68.90443462856564,76.61811777206631,No
Control,High Value,60.12840820490236,53.42317329100128,67.60796460120635,67.50706835393476,No
Control,Low Value,156.44162602519668,185.1705912,54.589535219707386,51.38840186014603,Yes
Control,Medium Value,127.08155579981845,154.68997719501365,74.24132609608995,89.66851620737077,No
Control,High Value,305.0393902843889,348.22158082197234,95.50087491759972,95.14441518645212,No
Control,Medium Value,163.52579669511954,192.1391218945176,62.47362861677639,79.59700145162196,Yes
Control,Low Value,135.0312884375075,162.04660606925992,48.30267615286046,34.78589817954681,No
Treatment,Low Value,206.21781692243,320.7127065426821,60.78550369536416,61.85454626092208,Yes
Treatment,High Value,202.12957729587583,316.244258758442,100.0,100.0,No
Control,Medium Value,209.0068431183112,241.5442282867364,79.45208009133125,77.64172023836755,Yes
Treatment,Low Value,228.9921811840232,366.83027826249935,52.002903390844864,49.59305078,Yes
Control,High Value,191.28496953163383,223.6496354,89.61549655995482,96.22435656869128,Yes
Treatment,High Value,201.5572721613082,322.4581223792344,88.29616147351301,88.49882810100486,No
Control,Low Value,192.2926549040308,220.69681740035784,52.00299368319836,69.03176174,No
Treatment,Medium Value,198.5683060754853,301.4333667317678,60.93074486559462,75.11442603439045,Yes
Control,Low Value,154.59763848344545,182.18576034058628,50.17630010515998,70.29683352079348,No
Treatment,High Value,174.80301192524038,278.09843533522314,77.57545018206511,84.74322054156411,No
Control,High Value,285.4878255679679,337.4037523633991,94.04843157731716,98.30039580364506,Yes
Control,Low Value,129.9801421071182,153.8340638468263,53.94914337546598,57.80681938032235,No
Control,High Value,248.75429099484472,284.4038318566106,100.0,74.19494133844393,No
Treatment,High Value,250.01318867591075,377.800661,100.0,100.0,No
Control,Medium Value,190.19982619688568,226.71172456398472,50.89624287085858,67.63765600422532,Yes
Treatment,High Value,310.4747621882288,488.9522894157353,99.76122503608494,100.0,Yes
Control,High Value,285.66729599514525,333.6083557,100.0,100.0,No
Treatment,High Value,163.06707060932698,251.7871075229364,87.93339867322128,86.18398358099235,Yes
Treatment,Medium Value,196.0230268067899,299.79582755398326,48.14827919681176,32.793640392844765,No
Control,Low Value,186.88540345368995,215.1336534826025,61.78718496,57.25648662,No
Treatment,Low Value,220.98047611620493,357.1205950885326,45.47179216644342,54.5405010218461,Yes
Treatment,Low Value,208.4668644416926,331.6149656558728,51.95834619432124,57.61239897705877,No
Treatment,Low Value,203.84622026439388,316.89695559556594,63.74075624426846,58.006127331518805,No
Treatment,Medium Value,129.9299761781011,194.3105144876827,71.51825948586875,56.66890495438947,Yes
Control,Medium Value,208.83004996109813,253.62046584432755,57.96392235686248,65.38408656,No
Treatment,Low Value,182.8170412628663,288.07880845014574,54.57636859935754,65.83741786904655,No
Treatment,High Value,162.67109500019424,257.9086877306709,87.23323937107197,100.0,Yes
Control,Medium Value,226.1665124906358,271.0754232033529,75.82075869,68.08044129633949,No
Treatment,Medium Value,357.36775516687374,540.3067602,30.771203465496004,34.98230812061897,No
Control,Low Value,149.9692287545284,172.610296085586,56.44673086253832,53.80804004953964,No
Control,Medium Value,230.95686285614144,276.3922105,68.91834877582696,65.09342122063035,No
Treatment,Low Value,186.32651808835496,295.27285719895195,47.013389850412096,38.390663950140606,No
Control,High Value,186.13898960568835,227.4852706413113,95.40723344,100.0,Yes
Control,Low Value,199.9063296409259,233.7517307,50.493482088211344,63.712992486131625,No
Treatment,Low Value,140.55193318004478,207.0949453378989,60.08199133081158,61.15099683629271,No
Control,Low Value,173.18877306903303,201.3577850714296,63.28935949942564,62.08757934965833,Yes
Treatment,Medium Value,180.72707515873813,281.5691426679266,74.77201942924735,84.56995156,Yes
Control,Medium Value,171.46541025744156,193.34635429002657,79.40863713309369,90.60007836560014,Yes
Control,Medium Value,139.31697467964028,167.9144203494805,67.24326152,88.90544843968495,Yes
Control,Medium Value,244.0151862129496,297.2836512568448,61.971764381859934,65.50200638542269,Yes
Treatment,Medium Value,202.16038229626903,304.6179446477203,71.75955123532886,76.78337449243519,Yes
Treatment,Medium Value,256.0858785301469,395.2722986797604,57.60221241523079,65.11780265754865,Yes
Treatment,Medium Value,206.61066592078168,323.0886606003186,51.715594377160805,60.98875574927211,No
Control,Medium Value,258.59844044017615,316.1224658009618,86.35020637751002,99.68399971,No
Treatment,Low Value,177.44528919759122,265.1596261372995,46.73140471709181,53.981871871285016,Yes
Control,Low Value,251.98892830029985,298.9762837783396,51.263292285484674,54.08443780765729,Yes
Treatment,High Value,176.84441362975392,268.5510514901184,91.45980580102726,100.0,Yes
Treatment,Low Value,204.9542729616,316.45346828552715,51.37031532024962,58.706727515174784,No
Treatment,Low Value,180.3324337345452,279.7245547235894,69.05343580321757,72.06854077098414,Yes
Treatment,Low Value,88.05843237683214,122.89359628639326,50.47033485030687,58.48500016195044,No
Treatment,High Value,279.7873211272461,446.1662047505909,78.09879776132628,88.77232939390086,Yes
Control,Medium Value,213.1422875139197,252.8957648027392,82.61757388559994,94.85552436510068,No
Treatment,High Value,193.4278886892129,308.83904351402543,100.0,85.55601257072722,No
Treatment,Low Value,191.5932698572388,296.0455900950127,56.859095620047405,64.55523238445579,Yes
Control,Medium Value,209.4827253417912,254.2917117609716,81.24343775229849,85.94045383448328,Yes
Control,High Value,290.9895164213683,340.58886541563595,94.41738207228823,76.51237280133475,No
Treatment,High Value,311.8272725235319,480.3129537142016,93.49523359876645,100.0,Yes
Control,High Value,221.8415145,257.19213084187254,100.0,100.0,Yes
Control,Low Value,224.04224424696235,262.3510941861562,49.86210938886396,51.70456636821942,Yes
Control,Medium Value,125.71149458618774,156.57032872117298,65.70787509231249,67.06726918147183,Yes
Treatment,Medium Value,239.84976604001983,391.2136765535292,77.18941115731384,74.53201128818222,Yes
Treatment,High Value,147.74284611440223,228.5681712081565,80.94857659511884,76.38935818,No
Treatment,Medium Value,194.9022750003973,307.04470325945937,74.39524792118516,77.22064533295129,Yes
Treatment,Medium Value,230.9121283289021,363.42567632596206,55.53553162610889,65.20098683911215,No
Control,High Value,208.37569712385087,251.074482925584,80.60814981382713,92.08820618111442,No
Treatment,Low Value,115.93294084072562,177.4513269875251,37.39460947208197,51.29191335100072,Yes
Treatment,Medium Value,196.98324125405853,308.76890100158545,68.63509906849123,84.79914764645522,No
Control,Medium Value,242.9944680135899,284.9914802294052,61.30412206090401,65.42141393395856,No
Treatment,Medium Value,223.2096779217792,351.1369027358886,64.27498922043274,75.25938352050012,Yes
Treatment,High Value,235.62872874006155,352.5718368555709,70.43051465085736,72.35004242624358,Yes
Control,Medium Value,214.0186668635015,252.48864258775177,74.14369883411995,75.21960041223205,Yes
Treatment,Low Value,157.4419239,256.6565405512582,55.23152982591667,62.20211434408059,No
Control,High Value,273.4861770155412,340.48853997820623,100.0,100.0,No
Treatment,High Value,151.95239524901538,235.4462763206309,74.63082680464548,100.0,Yes
Treatment,Medium Value,175.05020081176752,271.6996050472688,84.63020878933887,96.45278632297187,Yes
Treatment,Low Value,232.7484661073489,359.7991218963762,47.47581013022008,55.38022504904304,No
Control,High Value,288.1269625764727,344.0646874399898,99.44476526458406,100.0,Yes
Treatment,High Value,237.51658667995324,369.4180435907198,87.46676062786676,93.46442888291035,Yes
Treatment,Low Value,157.43256063496275,243.756916401952,51.94407927993819,67.57384628987108,Yes
Control,Medium Value,193.5969546918156,220.20817295426303,91.10258604518673,100.0,Yes
Treatment,Low Value,136.51477714660814,217.4948294729358,53.61903721901662,48.698916326145046,No
Treatment,Low Value,258.82428598082896,401.82169689151385,63.39288322532256,58.311609019972856,No
Control,Medium Value,166.05177079562574,201.75754635075904,62.05654994455693,70.88905571045947,No
Control,High Value,277.5519917762164,331.84099452973896,94.35741070900876,73.92144865,Yes
Control,Low Value,264.4052994831933,313.9545640451465,66.09642996326686,76.0,Yes
Control,High Value,230.00016807306645,273.72139089862986,94.861050458558,100.0,No
Control,High Value,264.1472693274599,309.18043628909203,80.99775172965919,84.86611455725333,No
Treatment,Low Value,196.1522170112069,294.0949318942951,49.88239269413773,56.83497645785715,Yes
Control,High Value,112.02794940214096,136.31743009376154,100.0,100.0,No
Control,High Value,265.0680692987894,319.05310101768055,88.44520000621732,90.51687204294288,Yes
Control,Medium Value,158.5161859332905,195.35394634052275,80.12594138587956,90.7157943096826,Yes
Control,Low Value,111.34658664960214,131.59329853575332,53.99481128520739,51.64116331451383,No
Treatment,Medium Value,212.45550083094304,338.2937727561242,66.43716788816916,72.24731628053124,No
Control,Low Value,149.62546915080543,172.45843389029378,48.57183753034664,73.92144865,No
Treatment,Medium Value,218.7709946343825,349.1960155450794,73.59079521024216,78.81925835597426,Yes
Control,High Value,241.6091513244372,297.2393551330688,100.0,100.0,Yes
Control,Low Value,185.5557239086045,224.6878242837145,44.77851495699241,35.22442290531571,No
Treatment,Medium Value,223.43242261214343,340.88896192789827,56.98430522897981,55.01749538602301,No
Control,High Value,268.87888271551293,323.91350652070844,91.43677696,100.0,Yes
Control,High Value,300.7549054849163,356.0875242066574,81.23364412,73.84364556,No
Treatment,Low Value,181.7853559661557,279.7644233657353,52.47165264843062,63.38348665996151,Yes
Treatment,Low Value,190.14659027833468,291.5448126,53.01091293469557,44.77029289946489,Yes
Control,High Value,144.3698988235994,164.71318833274208,100.0,100.0,Yes
Control,Medium Value,171.35417020924453,196.08345267909905,69.07482748,66.86219843308362,No
Control,High Value,238.56494082350525,286.3233366531544,64.93319557574277,81.40807674727894,No
Control,Medium Value,302.32778603318746,361.3293500819968,74.79787968904625,68.68862523358541,Yes
Treatment,Medium Value,131.61620772243364,206.18428466447176,80.72138257978166,89.10963811,No
Treatment,Medium Value,231.7272025758706,355.53408599686986,43.779397394791374,47.04694193977727,No
Treatment,Low Value,166.63163225942006,265.46198341467635,48.70271115192219,53.4833867594192,Yes
Treatment,Low Value,168.70981326517483,258.4628448881196,55.62635535079537,62.53779859462378,No
Treatment,High Value,196.1821599713928,333.6677707477934,87.33018155793658,89.05490439512255,No
Control,Medium Value,182.1126785489694,206.33653269124736,71.76716010435688,76.21012635398282,No
Control,Low Value,124.91421697770274,145.97280138644254,59.22988867625787,76.0,Yes
Control,Medium Value,141.7001271748743,164.6575679,61.744469764798446,57.37110052,No
Control,Low Value,288.09434995729487,332.5646631994347,61.15804284777028,55.33127523877347,No
Control,High Value,248.7762406593177,295.92153900704744,90.86336896,92.37731328727412,Yes
Treatment,Low Value,174.08648580073202,268.2142047770108,56.35510163829549,69.91322505,Yes
Treatment,Low Value,203.0560661557542,306.8587057,63.019067798217286,76.0,Yes
Control,Medium Value,168.29550655607488,205.9615227902294,71.31918560175242,90.80706843672972,No
Control,Medium Value,173.0007049038487,205.8152209480625,89.41991713703501,93.49986841791744,Yes
Control,Low Value,100.38142854889544,121.68991771890316,58.01545156259037,47.93882590425112,No
Treatment,Medium Value,275.36950446495945,434.05170193852246,57.55980144535084,64.20910323297336,Yes
Treatment,High Value,216.5163034642452,328.82109811867724,100.0,100.0,Yes
Treatment,Medium Value,202.9057333420474,329.4281274798899,79.21068746171944,73.92144865,No
